arXiv_ID,at_uri,AuthorDID,CreatedDate,SearchText
2501.10777,at://did:plc:344leewdpc4ohpz3c56vw3xi/app.bsky.feed.post/3lgdqxit5zl22,did:plc:344leewdpc4ohpz3c56vw3xi,2025-01-22T16:10:19.376028+00:00,"""the working principles of model-based gas fall within the pac framework: a mathematical theory of problem decomposition\nhttps://arxiv.org/abs/2501.10777       """
2501.12771v1,at://did:plc:utkbfrbmma57vclzrjrobaez/app.bsky.feed.post/3lgfa2sby6q26,did:plc:utkbfrbmma57vclzrjrobaez,2025-01-23T06:13:16.856131+00:00,"""arxiv:2501.12771v1 announce type: new \nabstract: we study the problem of learning a hidden hypergraph $g=(v,e)$ by making a single batch of queries (non-adaptively). we consider the hyperedge detection model, in which every query must be of the [1/5 of https://arxiv.org/abs/2501.12771v1]        """
2501.12771v1,at://did:plc:utkbfrbmma57vclzrjrobaez/app.bsky.feed.post/3lgfa2sby6q26,did:plc:utkbfrbmma57vclzrjrobaez,2025-01-23T06:13:16.856131+00:00,"""arxiv:2501.12771v1 announce type: new \nabstract: we study the problem of learning a hidden hypergraph $g=(v,e)$ by making a single batch of queries (non-adaptively). we consider the hyperedge detection model, in which every query must be of the [1/5 of https://arxiv.org/abs/2501.12771v1]        """
2502.13630v1,at://did:plc:melooq3pgxglmzuttf2wr5es/app.bsky.feed.post/3liln7v34s22b,did:plc:melooq3pgxglmzuttf2wr5es,2025-02-20T06:15:07.894889+00:00,"""of quantum linear solvers and extending their core techniques to address various challenges, such as least-squares data fitting. in this article, we introduce a new quantum algorithm for solving linear systems based on the [3/7 of https://arxiv.org/abs/2502.13630v1]        """
2502.15989v1,at://did:plc:3mbqqo3dxddhl7nwqmghsn6a/app.bsky.feed.post/3liya6rppvo2x,did:plc:3mbqqo3dxddhl7nwqmghsn6a,2025-02-25T06:26:28.759610+00:00,"""as well as improved convergence in both synthetic and practical setups, yielding higher-fidelity results when applied to both text-to-image and text-to-3d applications with stable diffusion. [4/4 of https://arxiv.org/abs/2502.15989v1]        """
2502.11245,at://did:plc:3mbqqo3dxddhl7nwqmghsn6a/app.bsky.feed.post/3lih2nptbyd27,did:plc:3mbqqo3dxddhl7nwqmghsn6a,2025-02-18T10:32:12.096769+00:00,"""samuele bortolotti, emanuele marconato, paolo morettin, andrea passerini, stefano teso: shortcuts and identifiability in concept-based models from a neuro-symbolic lens https://arxiv.org/abs/2502.11245 https://arxiv.org/pdf/2502.11245 https://arxiv.org/html/2502.11245        """
2502.11245,at://did:plc:3mbqqo3dxddhl7nwqmghsn6a/app.bsky.feed.post/3lih2nptbyd27,did:plc:3mbqqo3dxddhl7nwqmghsn6a,2025-02-18T10:32:12.096769+00:00,"""samuele bortolotti, emanuele marconato, paolo morettin, andrea passerini, stefano teso: shortcuts and identifiability in concept-based models from a neuro-symbolic lens https://arxiv.org/abs/2502.11245 https://arxiv.org/pdf/2502.11245 https://arxiv.org/html/2502.11245        """
2502.01598v1,at://did:plc:mt57bbqjowqjsyk5tbp6kvz4/app.bsky.feed.post/3lhdfn5c2ez2l,did:plc:mt57bbqjowqjsyk5tbp6kvz4,2025-02-04T06:12:53.199833+00:00,"""arxiv:2502.01598v1 announce type: new \nabstract: in this paper, we consider semi-extraspecial $p$-groups $g$ that have an automorphism of order $|g:g'| - 1$. we prove that these groups are isomorphic to sylow $p$-subgroups [1/2 of https://arxiv.org/abs/2502.01598v1]        """
2502.01598v1,at://did:plc:mt57bbqjowqjsyk5tbp6kvz4/app.bsky.feed.post/3lhdfn5c2ez2l,did:plc:mt57bbqjowqjsyk5tbp6kvz4,2025-02-04T06:12:53.199833+00:00,"""arxiv:2502.01598v1 announce type: new \nabstract: in this paper, we consider semi-extraspecial $p$-groups $g$ that have an automorphism of order $|g:g'| - 1$. we prove that these groups are isomorphic to sylow $p$-subgroups [1/2 of https://arxiv.org/abs/2502.01598v1]        """
2502.16855,at://did:plc:rz7fyco5t6aby5mnk3i45a4g/app.bsky.feed.post/3liy72x2j6p26,did:plc:rz7fyco5t6aby5mnk3i45a4g,2025-02-25T06:06:26.408767+00:00,"""robert miranda: universality of polyhedral linkages https://arxiv.org/abs/2502.16855 https://arxiv.org/pdf/2502.16855 https://arxiv.org/html/2502.16855        """
2502.16855,at://did:plc:rz7fyco5t6aby5mnk3i45a4g/app.bsky.feed.post/3liy72x2j6p26,did:plc:rz7fyco5t6aby5mnk3i45a4g,2025-02-25T06:06:26.408767+00:00,"""robert miranda: universality of polyhedral linkages https://arxiv.org/abs/2502.16855 https://arxiv.org/pdf/2502.16855 https://arxiv.org/html/2502.16855        """
2502.14713v1,at://did:plc:lfjzhscway3jyqjv67hfy7iv/app.bsky.feed.post/3lio5fpz6jf2o,did:plc:lfjzhscway3jyqjv67hfy7iv,2025-02-21T06:10:03.266466+00:00,"""indicators, leveraging the correlation between broad-line width and luminosity expected in virialized systems. finally, several analogies with accretion processes around stellar-mass black holes, particularly in the [8/9 of https://arxiv.org/abs/2502.14713v1]        """
2502.06383v1,at://did:plc:oylj75rpqsprvgsprzm5t3cf/app.bsky.feed.post/3lhuyrzgxe72t,did:plc:oylj75rpqsprvgsprzm5t3cf,2025-02-11T06:10:53.575262+00:00,"""conjecture. our method allows us to prove a more general result: $\overline{t^*(g/h)}$ is symplectic for any horospherical subgroup $h$ in $g$ such that $g/h$ is quasi-affine. in particular, this implies that the affine [4/5 of https://arxiv.org/abs/2502.06383v1]        """
2501.11978,at://did:plc:xmqi6wzwwkviamfa32v2x5mm/app.bsky.feed.post/3lgcxsv4ai62a,did:plc:xmqi6wzwwkviamfa32v2x5mm,2025-01-22T08:40:21.340250Z,"""atul kumar shriwastva, r. s. selvaraj\nweight distribution of the weighted coordinates poset block space and singleton bound\nhttps://arxiv.org/abs/2501.11978       """
2502.03401v1,at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhigopmfhb27,did:plc:35q7ogcn26kg6sysizyktg76,2025-02-06T06:14:58.426222+00:00,"""(l0,l1)-smoothness assumption has emerged as one of the most prominent. while proximal methods are well-suited and effective for nonsmooth problems in deterministic settings, their stochastic counterparts remain [2/5 of https://arxiv.org/abs/2502.03401v1]        """
2501.18571v1,at://did:plc:vjqb6serdr54lcd735od4xwx/app.bsky.feed.post/3lgzdokihdk2s,did:plc:vjqb6serdr54lcd735od4xwx,2025-01-31T06:11:15.755021+00:00,"""in a bounded domain with no-flux boundary conditions. the degeneracy is due to saturation, i.e., it occurs when the solution reaches its maximal value. as a byproduct of the established regularity and the underlying [2/3 of https://arxiv.org/abs/2501.18571v1]        """
2501.12137,at://did:plc:yozobz2yauleyaqudmwgtkwc/app.bsky.feed.post/3lgdgunoeog2x,did:plc:yozobz2yauleyaqudmwgtkwc,2025-01-22T13:09:47.409612+00:00,"""xuehai huang, zheqian tang: robust and optimal mixed methods for a fourth-order elliptic singular perturbation problem https://arxiv.org/abs/2501.12137 https://arxiv.org/pdf/2501.12137 https://arxiv.org/html/2501.12137       """
2501.12137,at://did:plc:yozobz2yauleyaqudmwgtkwc/app.bsky.feed.post/3lgdgunoeog2x,did:plc:yozobz2yauleyaqudmwgtkwc,2025-01-22T13:09:47.409612+00:00,"""xuehai huang, zheqian tang: robust and optimal mixed methods for a fourth-order elliptic singular perturbation problem https://arxiv.org/abs/2501.12137 https://arxiv.org/pdf/2501.12137 https://arxiv.org/html/2501.12137       """
2502.17311v1,at://did:plc:euc66zifd3qvqk7ijrrfoxmx/app.bsky.feed.post/3liy7nmaobr2x,did:plc:euc66zifd3qvqk7ijrrfoxmx,2025-02-25T06:16:52.599360+00:00,"""(m2) transitions arising from these levels. our calculated values agree well with available experimental data and other high-precision theoretical calculations, with typical deviations on the order of 1%. notably, we report [4/6 of https://arxiv.org/abs/2502.17311v1]        """
2501.18434,at://did:plc:s42g7pgvrcqcbpk4mkqp64oh/app.bsky.feed.post/3lgz5jsufjv26,did:plc:s42g7pgvrcqcbpk4mkqp64oh,2025-01-31T04:21:14.140485+00:00,"""dissociative recombination of n$_2$h$^+$: isotopic effects\nhttps://arxiv.org/pdf/2501.18434\nj. zs. mezei, a. orban, s. demes, m. ayouz, a. faure, p. hily-blant, ioan f. schneider https://arxiv.org/abs/2501.18434 https://arxiv.org/abs/2501.18434 arxiv abstract link     """
2501.18434,at://did:plc:s42g7pgvrcqcbpk4mkqp64oh/app.bsky.feed.post/3lgz5jsufjv26,did:plc:s42g7pgvrcqcbpk4mkqp64oh,2025-01-31T04:21:14.140485+00:00,"""dissociative recombination of n$_2$h$^+$: isotopic effects\nhttps://arxiv.org/pdf/2501.18434\nj. zs. mezei, a. orban, s. demes, m. ayouz, a. faure, p. hily-blant, ioan f. schneider https://arxiv.org/abs/2501.18434 https://arxiv.org/abs/2501.18434 arxiv abstract link     """
2501.18434,at://did:plc:s42g7pgvrcqcbpk4mkqp64oh/app.bsky.feed.post/3lgz5jsufjv26,did:plc:s42g7pgvrcqcbpk4mkqp64oh,2025-01-31T04:21:14.140485+00:00,"""dissociative recombination of n$_2$h$^+$: isotopic effects\nhttps://arxiv.org/pdf/2501.18434\nj. zs. mezei, a. orban, s. demes, m. ayouz, a. faure, p. hily-blant, ioan f. schneider https://arxiv.org/abs/2501.18434 https://arxiv.org/abs/2501.18434 arxiv abstract link     """
2412.02925,at://did:plc:jv3aassrte27n32uwc34tawe/app.bsky.feed.post/3lio23pevb6v2,did:plc:jv3aassrte27n32uwc34tawe,2025-02-21T05:00:00.000Z,"""\n\nhttps://arxiv.org/abs/2412.02925\n\n#nucl-th #astro-ph.he\n\nevent attributes https://arxiv.org/abs/2412.02925 effects of landau quantization on neutrino emission and absorption some neutron stars known as magnetars possess very strong magnetic fields, with surface fields as large as $10^{15}\,\rm g$ and internal fields that are possibly stronger. recent observations of the radio pulsar gleam-x j1627 suggest it may have a surface field as strong as $10^{16} \,\rm g$. in the presence of a strong magnetic field, the energy levels of electrons and protons are quantized and the direct urca process allows neutron stars to cool rapidly, even at low density. for the case of magnetic fields $b \geq 10^{16}\,\rm g$, we find features in the emissivity due to energy quantization that are not captured by the frequently employed quasiclassical approximation where energy levels are treated as nearly continuous. resonances can result in amplification of the neutrino emissivity at specific densities compared to a calculation that neglects quantization, particularly at low temperature. these effects are not important for the thermal evolution of an entire neutron star, but may be relevant for phenomena that depend on behavior at specific densities. we present a fully relativistic calculation of the direct urca rate in a strong magnetic field using the standard v-a weak lagrangian incorporating mean field nuclear effects and discuss approaches to the numerical challenge the modified wavefunctions present and a new semi-analytic approximation. these tools are also applicable to calculating neutrino opacities in strong magnetic fields in the ejecta of binary neutron star mergers. we calculate the opacities for neutrinos capturing on free nucleons at sub-saturation densities and temperatures exceeding an mev. we find an enhancement to capture processes of the lowest energy neutrinos by an order of magnitude or more due to suppression of electron pauli blocking in the case of capture on neutrons, and from the effect of the nucleon magnetic moments in the case of capture on protons.     """
2412.02925,at://did:plc:jv3aassrte27n32uwc34tawe/app.bsky.feed.post/3lio23pevb6v2,did:plc:jv3aassrte27n32uwc34tawe,2025-02-21T05:00:00.000Z,"""\n\nhttps://arxiv.org/abs/2412.02925\n\n#nucl-th #astro-ph.he\n\nevent attributes https://arxiv.org/abs/2412.02925 effects of landau quantization on neutrino emission and absorption some neutron stars known as magnetars possess very strong magnetic fields, with surface fields as large as $10^{15}\,\rm g$ and internal fields that are possibly stronger. recent observations of the radio pulsar gleam-x j1627 suggest it may have a surface field as strong as $10^{16} \,\rm g$. in the presence of a strong magnetic field, the energy levels of electrons and protons are quantized and the direct urca process allows neutron stars to cool rapidly, even at low density. for the case of magnetic fields $b \geq 10^{16}\,\rm g$, we find features in the emissivity due to energy quantization that are not captured by the frequently employed quasiclassical approximation where energy levels are treated as nearly continuous. resonances can result in amplification of the neutrino emissivity at specific densities compared to a calculation that neglects quantization, particularly at low temperature. these effects are not important for the thermal evolution of an entire neutron star, but may be relevant for phenomena that depend on behavior at specific densities. we present a fully relativistic calculation of the direct urca rate in a strong magnetic field using the standard v-a weak lagrangian incorporating mean field nuclear effects and discuss approaches to the numerical challenge the modified wavefunctions present and a new semi-analytic approximation. these tools are also applicable to calculating neutrino opacities in strong magnetic fields in the ejecta of binary neutron star mergers. we calculate the opacities for neutrinos capturing on free nucleons at sub-saturation densities and temperatures exceeding an mev. we find an enhancement to capture processes of the lowest energy neutrinos by an order of magnitude or more due to suppression of electron pauli blocking in the case of capture on neutrons, and from the effect of the nucleon magnetic moments in the case of capture on protons.     """
2502.15833v1,at://did:plc:3mbqqo3dxddhl7nwqmghsn6a/app.bsky.feed.post/3liy7sb2tfs2u,did:plc:3mbqqo3dxddhl7nwqmghsn6a,2025-02-25T06:19:28.640932+00:00,"""we validate our approach on benchmarks from image and medical domains, demonstrating superior performance and robustness compared to state-of-the-art techniques. these results underscore the potential of kans in enhancing [4/5 of https://arxiv.org/abs/2502.15833v1]        """
2502.12833,at://did:plc:g7bmn47p5wcjgnvpznuxyt4q/app.bsky.feed.post/3lij5nc3qaz24,did:plc:g7bmn47p5wcjgnvpznuxyt4q,2025-02-19T06:30:58.395926+00:00,"""abby barlow, sarah penington, ben adams: analysis of a household-scale model for the invasion of wolbachia into a resident mosquito population https://arxiv.org/abs/2502.12833 https://arxiv.org/pdf/2502.12833 https://arxiv.org/html/2502.12833        """
2502.12833,at://did:plc:g7bmn47p5wcjgnvpznuxyt4q/app.bsky.feed.post/3lij5nc3qaz24,did:plc:g7bmn47p5wcjgnvpznuxyt4q,2025-02-19T06:30:58.395926+00:00,"""abby barlow, sarah penington, ben adams: analysis of a household-scale model for the invasion of wolbachia into a resident mosquito population https://arxiv.org/abs/2502.12833 https://arxiv.org/pdf/2502.12833 https://arxiv.org/html/2502.12833        """
1512.05382,at://did:plc:xhgz2x7iyatzsh6gl53wsquo/app.bsky.feed.post/3limb4xdl4s2f,did:plc:xhgz2x7iyatzsh6gl53wsquo,2025-02-20T12:11:24.451Z,"""voor niet-prominente wetenschappers is het wel eens besproken zodat glazen plafond minder remt. zie arxiv.org/pdf/1512.05382 https://arxiv.org/pdf/1512.05382       """
2501.05958v1,at://did:plc:yozobz2yauleyaqudmwgtkwc/app.bsky.feed.post/3lfm443cgag2g,did:plc:yozobz2yauleyaqudmwgtkwc,2025-01-13T06:25:51.427345+00:00,"""arxiv:2501.05958v1 announce type: new \nabstract: tensor product function (tpf) approximations have been widely adopted in solving high-dimensional problems, such as partial differential equations and eigenvalue problems, achieving desirable [1/6 of https://arxiv.org/abs/2501.05958v1]       """
2501.05958v1,at://did:plc:yozobz2yauleyaqudmwgtkwc/app.bsky.feed.post/3lfm443cgag2g,did:plc:yozobz2yauleyaqudmwgtkwc,2025-01-13T06:25:51.427345+00:00,"""arxiv:2501.05958v1 announce type: new \nabstract: tensor product function (tpf) approximations have been widely adopted in solving high-dimensional problems, such as partial differential equations and eigenvalue problems, achieving desirable [1/6 of https://arxiv.org/abs/2501.05958v1]       """
2502.09169,at://did:plc:igqxxdun347dblo3n7xwq6ur/app.bsky.feed.post/3li4ohme32g24,did:plc:igqxxdun347dblo3n7xwq6ur,2025-02-14T07:27:24.033880Z,"""laura piispanen\ncitizen science games on the timeline of quantum games\nhttps://arxiv.org/abs/2502.09169        """
2501.12939,at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lgfa57r7wv2i,did:plc:35q7ogcn26kg6sysizyktg76,2025-01-23T06:14:38.094174+00:00,"""julian haddad, raul fernandes horta, marcos montenegro: sharp estimates for fundamental frequencies of elliptic operators generated by asymmetric seminorms in low dimensions https://arxiv.org/abs/2501.12939 https://arxiv.org/pdf/2501.12939 https://arxiv.org/html/2501.12939        """
2501.12939,at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lgfa57r7wv2i,did:plc:35q7ogcn26kg6sysizyktg76,2025-01-23T06:14:38.094174+00:00,"""julian haddad, raul fernandes horta, marcos montenegro: sharp estimates for fundamental frequencies of elliptic operators generated by asymmetric seminorms in low dimensions https://arxiv.org/abs/2501.12939 https://arxiv.org/pdf/2501.12939 https://arxiv.org/html/2501.12939        """
2502.15909,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lixzy7hgm42a,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-02-25T04:35:25.757073+00:00,"""photo-assisted shot noise probes multiple charge carriers in quantum hall edges\nhttps://arxiv.org/pdf/2502.15909\nkishore iyer, flavio ronetti, benoît grémaud, thierry martin, thibaut jonckheere, jérôme rech. https://arxiv.org/abs/2502.15909 https://arxiv.org/abs/2502.15909 arxiv abstract link     """
2502.15909,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lixzy7hgm42a,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-02-25T04:35:25.757073+00:00,"""photo-assisted shot noise probes multiple charge carriers in quantum hall edges\nhttps://arxiv.org/pdf/2502.15909\nkishore iyer, flavio ronetti, benoît grémaud, thierry martin, thibaut jonckheere, jérôme rech. https://arxiv.org/abs/2502.15909 https://arxiv.org/abs/2502.15909 arxiv abstract link     """
2502.15909,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lixzy7hgm42a,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-02-25T04:35:25.757073+00:00,"""photo-assisted shot noise probes multiple charge carriers in quantum hall edges\nhttps://arxiv.org/pdf/2502.15909\nkishore iyer, flavio ronetti, benoît grémaud, thierry martin, thibaut jonckheere, jérôme rech. https://arxiv.org/abs/2502.15909 https://arxiv.org/abs/2502.15909 arxiv abstract link     """
2501.16898,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lgu3zmh6jf24,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-01-29T04:10:57.955917+00:00,"""the spin-orbital kitaev model: from kagome spin ice to classical fractons\nhttps://arxiv.org/pdf/2501.16898\nweslei b. fontana, fabrizio g. oliviero, rodrigo g. pereira, willian m. h. natori https://arxiv.org/abs/2501.16898 https://arxiv.org/abs/2501.16898 arxiv abstract link     """
2501.16898,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lgu3zmh6jf24,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-01-29T04:10:57.955917+00:00,"""the spin-orbital kitaev model: from kagome spin ice to classical fractons\nhttps://arxiv.org/pdf/2501.16898\nweslei b. fontana, fabrizio g. oliviero, rodrigo g. pereira, willian m. h. natori https://arxiv.org/abs/2501.16898 https://arxiv.org/abs/2501.16898 arxiv abstract link     """
2501.16898,at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3lgu3zmh6jf24,did:plc:uxjdkwlgj5ptelt2x4e3zrzr,2025-01-29T04:10:57.955917+00:00,"""the spin-orbital kitaev model: from kagome spin ice to classical fractons\nhttps://arxiv.org/pdf/2501.16898\nweslei b. fontana, fabrizio g. oliviero, rodrigo g. pereira, willian m. h. natori https://arxiv.org/abs/2501.16898 https://arxiv.org/abs/2501.16898 arxiv abstract link     """
2502.05156,at://did:plc:e24menxr3lkdypnilvelu45b/app.bsky.feed.post/3lhsikqgjvq2d,did:plc:e24menxr3lkdypnilvelu45b,2025-02-10T06:15:09.895504+00:00,"""juniper cocomello, michel davydov, kavita ramanan: tractable description of hydrodynamic limits of a class of interacting jump processes on sparse graphs https://arxiv.org/abs/2502.05156 https://arxiv.org/pdf/2502.05156 https://arxiv.org/html/2502.05156        """
2502.05156,at://did:plc:e24menxr3lkdypnilvelu45b/app.bsky.feed.post/3lhsikqgjvq2d,did:plc:e24menxr3lkdypnilvelu45b,2025-02-10T06:15:09.895504+00:00,"""juniper cocomello, michel davydov, kavita ramanan: tractable description of hydrodynamic limits of a class of interacting jump processes on sparse graphs https://arxiv.org/abs/2502.05156 https://arxiv.org/pdf/2502.05156 https://arxiv.org/html/2502.05156        """
2501.10057,at://did:plc:jf3oraummcsfodflx5w5pouf/app.bsky.feed.post/3lg5pst5ezr2r,did:plc:jf3oraummcsfodflx5w5pouf,2025-01-20T06:33:49.905502Z,"""paul r\""""ottger,  giuseppe attanasio,  felix friedrich,  janis goldzycher,  alicia parrish,  rishabh bhardwaj,  chiara di bonaventura,  roman eng,  gaia el khoury geagea,  sujata goswami,  jieun han, ...\nmsts: a multimodal safety test suite for vision-language models\nhttps://arxiv.org/abs/2501.10057       """
2502.16970,at://did:plc:m6ifothzi2l5qspld3eyvq2g/app.bsky.feed.post/3liy7e6u54z2k,did:plc:m6ifothzi2l5qspld3eyvq2g,2025-02-25T06:11:36.500678+00:00,"""hou, wang, chen, mu, cui, tao, yang: 220 ghz ris-aided multi-user terahertz communication system: prototype design and over-the-air experimental trials https://arxiv.org/abs/2502.16970 https://arxiv.org/pdf/2502.16970 https://arxiv.org/html/2502.16970        """
2502.16970,at://did:plc:m6ifothzi2l5qspld3eyvq2g/app.bsky.feed.post/3liy7e6u54z2k,did:plc:m6ifothzi2l5qspld3eyvq2g,2025-02-25T06:11:36.500678+00:00,"""hou, wang, chen, mu, cui, tao, yang: 220 ghz ris-aided multi-user terahertz communication system: prototype design and over-the-air experimental trials https://arxiv.org/abs/2502.16970 https://arxiv.org/pdf/2502.16970 https://arxiv.org/html/2502.16970        """
2501.11993v1,at://did:plc:utkbfrbmma57vclzrjrobaez/app.bsky.feed.post/3lgdgwlwpew2z,did:plc:utkbfrbmma57vclzrjrobaez,2025-01-22T13:10:52.698220+00:00,"""between bp decoding and maximum likelihood decoding for short block length ldpc codes. in this context, ensemble decoding schemes yield both reduced latency and good error rates. in this paper, we propose subcode ensemble decoding (sced), which [2/5 of https://arxiv.org/abs/2501.11993v1]       """
2501.08609,at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3lftrqcglzt2e,did:plc:fvxadjtvukbhdaslbiih3r2p,2025-01-16T07:41:36.053501Z,"""kaleab a. kinfu, carolina pacheco, alice d. sperry, deana crocetti, bahar tun\c{c}gen\c{c}, stewart h. mostofsky, ren\'e vidal\ncomputerized assessment of motor imitation for distinguishing autism in video (cami-2dnet)\nhttps://arxiv.org/abs/2501.08609       """
2502.13915v1,at://did:plc:l3vzphshhms2i3mly4ypjasn/app.bsky.feed.post/3lilmk4n2et26,did:plc:l3vzphshhms2i3mly4ypjasn,2025-02-20T06:02:57.615032+00:00,"""arxiv:2502.13915v1 announce type: new \nabstract: high-frequency inductive power transfer (ipt) has garnered significant attention in recent years due to its long transmission distance and high efficiency. the inductance [1/6 of https://arxiv.org/abs/2502.13915v1]        """
2502.13915v1,at://did:plc:l3vzphshhms2i3mly4ypjasn/app.bsky.feed.post/3lilmk4n2et26,did:plc:l3vzphshhms2i3mly4ypjasn,2025-02-20T06:02:57.615032+00:00,"""arxiv:2502.13915v1 announce type: new \nabstract: high-frequency inductive power transfer (ipt) has garnered significant attention in recent years due to its long transmission distance and high efficiency. the inductance [1/6 of https://arxiv.org/abs/2502.13915v1]        """
2502.17066v1,at://did:plc:traxg4jscmm3n3usqi76dsk2/app.bsky.feed.post/3liyaergxyo2h,did:plc:traxg4jscmm3n3usqi76dsk2,2025-02-25T06:29:49.815711+00:00,"""images and full-waveform lidar data. as the model is trained in a contrastive manner, the embeddings can be directly leveraged in the context of a variety of environmental monitoring tasks in a zero-shot setting. in our [3/6 of https://arxiv.org/abs/2502.17066v1]        """
2501.15210,at://did:plc:e24menxr3lkdypnilvelu45b/app.bsky.feed.post/3lgrsib4s532t,did:plc:e24menxr3lkdypnilvelu45b,2025-01-28T06:14:52.832062+00:00,"""guy fayolle, christine fricker: thermodynamical limits for models of car-sharing systems: the autolib example https://arxiv.org/abs/2501.15210 https://arxiv.org/pdf/2501.15210 https://arxiv.org/html/2501.15210        """
2501.15210,at://did:plc:e24menxr3lkdypnilvelu45b/app.bsky.feed.post/3lgrsib4s532t,did:plc:e24menxr3lkdypnilvelu45b,2025-01-28T06:14:52.832062+00:00,"""guy fayolle, christine fricker: thermodynamical limits for models of car-sharing systems: the autolib example https://arxiv.org/abs/2501.15210 https://arxiv.org/pdf/2501.15210 https://arxiv.org/html/2501.15210        """
2502.15618,at://did:plc:6kndbdnawzpis5y33gpacfop/app.bsky.feed.post/3livnxj3eja2a,did:plc:6kndbdnawzpis5y33gpacfop,2025-02-24T05:54:58.013453+00:00,"""qi le, enmao diao, ziyan wang, xinran wang, jie ding, li yang, ali anwar: probe pruning: accelerating llms through dynamic pruning via model-probing https://arxiv.org/abs/2502.15618 https://arxiv.org/pdf/2502.15618 https://arxiv.org/html/2502.15618        """
2502.15618,at://did:plc:6kndbdnawzpis5y33gpacfop/app.bsky.feed.post/3livnxj3eja2a,did:plc:6kndbdnawzpis5y33gpacfop,2025-02-24T05:54:58.013453+00:00,"""qi le, enmao diao, ziyan wang, xinran wang, jie ding, li yang, ali anwar: probe pruning: accelerating llms through dynamic pruning via model-probing https://arxiv.org/abs/2502.15618 https://arxiv.org/pdf/2502.15618 https://arxiv.org/html/2502.15618        """
2502.10278v1,at://did:plc:mt57bbqjowqjsyk5tbp6kvz4/app.bsky.feed.post/3lie3ov2xe22g,did:plc:mt57bbqjowqjsyk5tbp6kvz4,2025-02-17T06:12:45.688071+00:00,"""invariant of $\lambda$-modules. we demonstrate absolute profinite rigidity for free modules assuming that $\lambda$ satisfies a homological condition, and for all modules when $\lambda$ is a pid. as an application, we prove [3/5 of https://arxiv.org/abs/2502.10278v1]        """
2502.16326v1,at://did:plc:vzmcey54mzyazmxwxgv5b7hd/app.bsky.feed.post/3liy7ixiuic2q,did:plc:vzmcey54mzyazmxwxgv5b7hd,2025-02-25T06:14:16.548771+00:00,"""angle. the optimization problem includes decision variables for msc selection per beam angle and spot weights. the proposed mip approach is a two-step process: step1: the binary variables are optimally determined to select [5/9 of https://arxiv.org/abs/2502.16326v1]        """
2501.09579,at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3lfw7ugxs3m2k,did:plc:fvxadjtvukbhdaslbiih3r2p,2025-01-17T06:59:46.837779Z,"""runzhou mao, juraj fulir, christoph garth, petra gospodneti\'c\nsequential patchcore: anomaly detection for surface inspection using synthetic impurities\nhttps://arxiv.org/abs/2501.09579       """
2502.14242v1,at://did:plc:l3vzphshhms2i3mly4ypjasn/app.bsky.feed.post/3lio4xjxgmo23,did:plc:l3vzphshhms2i3mly4ypjasn,2025-02-21T06:02:07.136040+00:00,"""problem in engineering the determination of the basin of attraction (boa) for stable equilibrium points. for systems with multiple equilibria identifying candidate boas becomes highly nontrivial. we propose a novel [5/7 of https://arxiv.org/abs/2502.14242v1]        """
2502.09339v1,at://did:plc:vjqb6serdr54lcd735od4xwx/app.bsky.feed.post/3li4k7eslu62u,did:plc:vjqb6serdr54lcd735od4xwx,2025-02-14T06:11:13.540469+00:00,"""domains. one of their main results shows that the $w^{1,p}$ estimate holds for the sharp range $\frac{3}{2}-\varepsilon<p><3+\varepsilon$ for $d\geq 3$ and $\frac{4}{3}-\varepsilon<p><4+\varepsilon$ if $d=2$. although the [2/5 of https://arxiv.org/abs/2502.09339v1]        """
2502.15844v1,at://did:plc:6kndbdnawzpis5y33gpacfop/app.bsky.feed.post/3liy6igmzw72p,did:plc:6kndbdnawzpis5y33gpacfop,2025-02-25T05:56:05.173565+00:00,"""method, selfcheckgpt, across multiple datasets, and on two open-source and two closed-source llms. our results reveal that metaqa outperforms selfcheckgpt in terms of precision, recall, and f1 score. for the four llms we [6/8 of https://arxiv.org/abs/2502.15844v1]        """
